0012332022120010302	102311230312200031110203321321331223313200332133020330112000110202331022200011223321110203202003001231123002030113212102133233132023330
0012332030102010302	102311230312200031110203321321331223313200332133020330112000110202331022200011223321110203202003001231123002030113212102133233132023330
0012332030202010302	102311230312200031110203321321331223313200332133020330112000110202331022200011223321110203202003001231123002030113212102133233132023330
0012332032120000302	102311230312200031110203321321331223313200332133020330112000110202331022200011223321110203202003001231123002030113212102133233132023330
0012332032120010302	102311230312200031110203321321331223313200332133020330112000110202331022200011223321110203202003001231123002030113212102133233132023330
0100120102000013110	100012330012230011122323113221331223333130132133010212232312132030010212230011223021132030010210100001213230202132023012130011222230003
0100120102000013120	100012330012230011122323113221331223333130132133010212232312132030010212230011223021132030010210100001213230202132023012130011222230003
0100120102030013110	100012330012230011122323113221331223333130132133010212232312132030010212230011223021132030010210100001213230202132023012130011222230003
0100120102030013120	100012330012230011122323113221331223333130132133010212232312132030010212230011223021132030010210100001213230202132023012130011222230003
0100120102030101010	100012330012230011122323113221331223333132132133010212232312132030100212230011223221132030300210100001213230202032123012130011222230003
0100120102030101020	100012330012230011122323113221331223333132132133010212232312132030100212230011223221132030300210100001213230202032123012130011222230003
0100120102030103010	100012330012230011122323113221331223333132132133010212232312132030100212230011223221132030300210100001213230202032123012130011222230003
0100120102030103020	100012330012230011122323113221331223333132132133010212232312132030100212230011223221132030300210100001213230202032123012130011222230003
0100122102000013110	100012330012230011122323113221331223333132132133010212232312132030010212230011223221132030310210100001213230202132023012130011222230003
0100122102000013120	100012330012230011122323113221331223333132132133010212232312132030010212230011223221132030310210100001213230202132023012130011222230003
0100122102030013110	100012330012230011122323113221331223333132132133010212232312132030010212230011223221132030310210100001213230202132023012130011222230003
0100122102030013120	100012330012230011122323113221331223333132132133010212232312132030010212230011223221132030310210100001213230202132023012130011222230003
0100122102030101010	100012330012230011122323113221331223333132132133010212232312132030100212230011223221132030300210100001213230202032123012130011222230003
0100122102030101020	100012330012230011122323113221331223333132132133010212232312132030100212230011223221132030300210100001213230202032123012130011222230003
0100122102030103010	100012330012230011122323113221331223333132132133010212232312132030100212230011223221132030300210100001213230202032123012130011222230003
0100122102030103020	100012330012230011122323113221331223333132132133010212232312132030100212230011223221132030300210100001213230202032123012130011222230003
0100230103000012110	003021330002113102221021332231231222221120013320102231213000113103321012211300231321302001012010321303002130213123302030230022210123201
0100230103000012130	003021330002113102221021332231231222221120013320102231213000113103321012211300231321302001012010321303002130213123302030230022210123201
0100233103000012110	003021330002113102221021332231231222221120013320102231213000113103321012211300231321302001012010321303002130213123302030230022210123201
0100233103000012130	003021330002113102221021332231231222221120013320102231213000113103321012211300231321302001012010321303002130213123302030230022210123201
0102031020103000302	030100322100322110203321322133112311111321113221231103003121022321200303332100333130020101200303020020032313010321230102221111000321222
0102031020203000302	030100322100322110203321322133112311111321113221231103003121022321200303332100333130020101200303020020032313010321230102221111000321222
0102031022120000302	030100322100322110203321322133112311111321113221231103003121022321200303332100333130020101200303020020032313010321230102221111000321222
0102031022123000302	030100322100322110203321322133112311111321113221231103003121022321200303332100333130020101200303020020032313010321230102221111000321222
0102031030103000302	030100322100322110203321322133112311111321113221231103003121022321200303332100333130020101200303020020032313010321230102221111000321222
0102031030203000302	030100322100322110203321322133112311111321113221231103003121022321200303332100333130020101200303020020032313010321230102221111000321222
0102031032120000302	030100322100322110203321322133112311111321113221231103003121022321200303332100333130020101200303020020032313010321230102221111000321222
0102031032123000302	030100322100322110203321322133112311111321113221231103003121022321200303332100333130020101200303020020032313010321230102221111000321222
0102032020102010302	030100322100322110203321332133112311111321113321231103003221022321120303322100332130020101020303020020032213010301030103321111020331222
0102032020103000302	030100321100322110203311332133122311112321223321231103003221022321100303322100332130020101200303020020032313010321231203322111000322221
0102032020103010302	030100321100322110203311332133122311112321223321231103003221022321100303322100332130020101200303020020032313010321231203322111000322221
0102032020202010302	330001322001322030211321332113312311111200113321231103113221023123020303322000332130120103020103020020032212010301030103321113011331222
0102032020203000302	330001322001322030211321322113312311111201113221231103113321023123200303332000333130120103200103020020032212010321230102221113011331222
0102032020203010302	330001322001322030211321322113312311111201113221231103113321023123200303332000333130120103200103020020032212010321230102221113011331222
0102032022120000302	330001322001322030211321322113312311111201113221231103113321023123200303332000333130120103200103020020032212010321230102221113011331222
0102032022120010302	330001322001322030211321322113312311111201113221231103113321023123200303332000333130120103200103020020032212010321230102221113011331222
0102032022123000302	330001322001322030211321322113312311111201113221231103113321023123200303332000333130120103200103020020032212010321230102221113011331222
0102032022123010302	330001322001322030211321322113312311111201113221231103113321023123200303332000333130120103200103020020032212010321230102221113011331222
0102032030102010302	330001322001322030211321322113312311111201113221231103113321023123020303332000333130120103020103020020032212010301030102221113011331222
0102032030102012020	000012300011230331122323311223311223333100132233213112112312333203012112130001223023100203012030100001231232130101203010111213112330203
